source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,language_code,country_code
Google Play,3f415396-07c0-466f-a1d0-bc753a380ecf,A Google user,,My whole family is now using this app. We like it so much!,5,0,2017-10-26 12:28:28,,,3.6.3,en,us
Google Play,f8c46617-0d2d-43db-a3d3-8706e31c3fb3,A Google user,,"They really need to add more options for recurring events, I get paid twice a month and makes using this app very inconvenient, I also pay bill twice a month and can't really keep track of that",3,0,2017-10-24 14:50:17,"Hi, Oscar! You can choose ""Twice a month"" or ""Every other week"" period for your regular income and ""Every other week"" period for your recurring bills to keep track of your finance correctly. If you have any questions, please drop us a line at support@pocketguard.com.",2017-10-24 15:32:06,3.6.3,en,us
Google Play,f1f80254-dc52-4533-a694-019958eadcfd,A Google user,,I like that the app alerts me about my credit card due date. Using the app for more than half a year and never missed a payment thanks to your emails,5,0,2017-10-24 07:16:15,,,3.6.3,en,us
Google Play,eafdb988-d72e-4db9-b1c9-0ee605cc5fd4,A Google user,,Really helps me stay tuned on my financial situation. I used to overspend and my credit card debt was growing fast until I found Pocketguard.,5,0,2017-10-24 05:12:14,,,3.6.3,en,us
Google Play,5137456a-7086-404c-9a15-03ff76d1a54a,A Google user,,I am a total fan of this app. It rocks!,4,1,2017-10-24 03:56:05,,,3.6.3,en,us
Google Play,c7d28446-eff7-49df-8a32-34d55bb0d98f,A Google user,,Are you going to launch a web app? It would be just awesome!,5,0,2017-10-24 01:49:43,,,3.6.3,en,us
Google Play,851903f9-7736-4e7f-a83e-bc216d46ea9c,A Google user,,Can't use app without allowing access to bank account. Should not be a necessity.,1,0,2017-10-23 23:33:29,"Hi Mike, linking your accounts makes your budget smarter. We can tell you what you're spending, where to save, and remind when your credit card bills are due. The more accounts you link the smarter your budget can get.",2017-10-25 13:48:42,3.6.3,en,us
Google Play,5bc7ae86-d409-4f15-990d-de14c4df08b3,A Google user,,"Easy to understand, clean and has many useful features.",5,0,2017-10-22 11:21:17,,,3.6.3,en,us
Google Play,d46c143c-14f8-4c33-9fd6-9ec651c3ddbd,A Google user,,Installed the app a few months ago but they didn't support my University of Wiscounsin CU so I wasn't able to use the app. I requested my CU to be added and to be honest wasn't really hoping that they would but a few days ago Pocket Guard sent me an email that the UWCU is now active in the app! I do appreciate that they proceeded my request and informed me about it. Great customer support and awesome service. Thanks!,4,2,2017-10-21 08:59:37,,,3.6.3,en,us
Google Play,1e1939b1-a1d4-4326-9032-34590855f205,A Google user,,I used LevelMoney until Capital One closed it just recently and liked it a lot. However Pocketguard looks like a great alternative. I'm using it for more than a week now and everything works fine.,5,0,2017-10-21 07:10:56,,,3.6.3,en,us
Google Play,98790b1c-1f2a-443e-89ca-47fa6897e881,A Google user,,I like the way the app allows me to see all my transactions from different banks in one list. It's very convenient.,5,0,2017-10-21 04:04:09,,,3.6.3,en,us
Google Play,1f72da70-d635-43a2-a439-9dde24182b40,A Google user,,Money and time saver. With PocketGuard I spend much less time on budgeting,5,0,2017-10-19 14:42:36,,,3.6.3,en,us
Google Play,7b8a1a0e-41d3-4268-862e-d1f4ec7af345,A Google user,,Intuitive and not complicated. Even my mom is now using it and it took her a year to learn how to use Skype lol,4,0,2017-10-16 04:18:04,"Thanks, Gary! If your mom needs any help with the app, drop us a line at support@pocketguard.com.",2017-10-18 14:18:42,3.6.3,en,us
Google Play,77af1926-e0be-40a9-bfd6-f37e5457289d,A Google user,,Best financial companion I have. I use it almost every day to know how my finances look like.,5,2,2017-10-16 03:36:37,Thank you!,2017-10-18 14:19:17,3.6.3,en,us
Google Play,bd3e2472-3ed0-40c8-89a7-bd8805b23b3c,A Google user,,Joined premium plan to track cash a few days ago and it works great so far,5,0,2017-10-14 13:31:33,"Great, Vicky! Hope you'll keep enjoying",2017-10-18 14:20:11,3.6.2,en,us
Google Play,483ab592-2853-4380-b4fa-b4e9929a120d,A Google user,,A great way to see your whole financial picture in one shot.,4,0,2017-10-13 12:59:57,Thanks!,2017-10-18 14:22:54,3.6.2,en,us
Google Play,ec82c5ba-958b-443c-abd9-b8408838f5e4,A Google user,,Awesome Budgeting App!!!,4,0,2017-10-09 13:48:54,"Thank you, Richard",2017-10-18 14:23:20,3.6.2,en,us
Google Play,79235f79-e4f0-4bba-a61d-50f6b85d4c52,A Google user,,Top-notch tools to keep track of my cash flow. Nice app!,5,0,2017-10-08 08:11:33,Thanks :-),2017-10-18 15:28:33,3.6.2,en,us
Google Play,9c59a173-d57e-4e77-b100-b49e63a50558,A Google user,,"PocketGuard said that I can cut my TV bill at 20%, I decided to give it a try and it worked! That's cool. Now I like this app even more lol",4,0,2017-10-06 15:12:51,"Thanks, Joe!",2017-10-19 10:19:32,3.6.2,en,us
Google Play,9480575b-1f98-4262-b1b5-b65bd94fbd4b,A Google user,,SO helpful in keeping transactions organized and categorized for my own budgets and taxes.,5,0,2017-10-06 10:33:42,Aww..thanks :-),2017-10-19 10:19:55,3.6.2,en,us
Google Play,0a26f720-64fc-4f42-9a80-8880ee6e9388,A Google user,,"I used to have an overspending problem even having all my accounts connected. I just couldn't get what I was doing wrong! That was until I upgraded to Plus and started tracking my cash. I never noticed how much I spend in total on what seemed to be such a trifle: tipping a waiter and a taxi driver, giving pocket money to my children etc. It's cool to see the full picture of my finances now.",5,0,2017-10-05 10:33:12,"We're glad to be helpful, Mike. Thanks!",2017-10-19 10:26:42,3.6.2,en,us
Google Play,093090af-8d81-4835-bdb4-ad1c035145d6,A Google user,,PocketGuard is the BEST app ever for keeping track of your finances. I LOVE IT!!!!!,5,0,2017-10-04 11:30:20,Thanks a lot,2017-10-19 10:27:00,3.6.2,en,us
Google Play,dcf3cd24-597c-4b03-9394-900e44b658aa,A Google user,,User friendly and a breeze to use.,4,0,2017-10-04 10:39:34,Thank you!,2017-10-19 10:31:29,3.6.2,en,us
Google Play,651cf101-8fdf-4af1-abbd-3934931f36f2,A Google user,,"Interesting way to think about your money. As a previous user of Level Money this is the most like that app. If you struggle with apps and financial tools that rely on the ""envelope"" method of financial management you'll enjoy this app. Hopefully some the sync strangeness (ways that merchant names come in) get worked out in the future.",4,4,2017-10-02 22:16:15,"Hi, Tom. It looks like the replies from our support team went to your spam folder and that's why you missed them. Please look for them there. Apologies for the inconveniences.",2017-09-14 07:07:36,3.6.2,en,us
Google Play,df216308-ea43-4d04-9e20-c2ae9ea4b3e7,A Google user,,Best personal financial management app I have found!,4,0,2017-10-02 10:54:36,Awww...Thank you!,2017-10-19 10:42:25,3.6.2,en,us
Google Play,54f685b5-4fb0-4d22-9563-0da5d8d6decb,A Google user,,The very good one!! Helps a lot with my finances is highly recommended .,5,0,2017-10-01 15:25:07,Thank you :-),2017-10-19 10:36:38,3.6.2,en,us
Google Play,9ca10a68-07c6-4437-8af4-cab9c5eb7150,A Google user,,"Better than Mint and LevelMoney, especially on the Plus plan. It takes seconds to add a cash transaction manually and even allows to do it offline! Cool!",5,0,2017-10-01 15:04:59,"Oh, we're very glad that you think so. Thanks!",2017-10-19 10:34:06,3.6.2,en,us
Google Play,8d5acb9c-a9ea-453f-b9c3-932177e3b8e4,A Google user,,"Many nice features especially on premium: showing net worth, cash tracking, adding and removing pockets, touch ID, renaming transactions and many more. Totally satisfied with the app.",5,0,2017-09-29 13:47:58,"Thanks, Carrie!",2017-10-19 10:33:38,3.6.2,en,us
Google Play,17e5ed41-495a-42b4-9a2c-6e21b8035fd2,A Google user,,"Great idea in concept, but couldn't link due to 'aggregation' error. After multiple attempts to contact customer service over the course of 2 weeks with no response, gave up. Didn't work at all as a result and was a waste of time.",1,0,2017-09-28 14:56:26,"Hi, Jeff! We have replied to your emails to support back on September, 13. Our reply might have come to your spam folder and that's probably why you missed it. We are really sorry for that. We've just resent our email with the guide on how to solve the issue to your email again. Hope it helps! Please let us know if it worked for you.",2017-09-28 15:40:41,,en,us
Google Play,2aed404d-c699-456e-81ed-59d3d4e826f1,A Google user,,"Starting to learn how to keep my money in order - pocketguard's been great at showing me what I spend money on, and thus what I need to slow down on.",4,0,2017-09-28 04:00:30,,,3.6.2,en,us
Google Play,729e4774-9d6f-45c2-9bf5-21c6729aad66,A Google user,,"Fast, easy to use, and gives me the answers I need in my financial questions. I can't live without PocketGuard.",5,0,2017-09-27 02:07:56,"Oh, we are flattered...Thanks!",2017-10-06 10:35:53,3.6.2,en,us
Google Play,42affa31-f98a-458f-aa47-e619038fe5f5,A Google user,,Great app to keep track of your money on a daily basis.,4,0,2017-09-26 04:01:27,Thanks!,2017-10-06 10:35:34,3.6.2,en,us
Google Play,4dd9a119-b233-4d00-9372-e1107dfc3ea4,A Google user,,"Added all my bank accounts successfully and upgraded to premium to have a cash account, so now I have all tools to stay on top of my finances. Recommend the app to everyone.",4,0,2017-09-25 14:03:53,"That's awesome, Sarah! Thanks for the review.",2017-09-25 15:46:31,3.6.2,en,us
Google Play,9015eeab-6c51-4ec6-99f7-80c13453e0ab,A Google user,,"Pros:Minimalistic. Simple and modern personal finance app. Pretty good if you just want to see all your transactions in one place.   Cons: very clunky when assigning pockets or tagging transactions. No ""catch all"" when making spending limits. Accounts tab has information density issues. I can't get a good  overview of my accounts.",3,0,2017-09-25 12:20:58,"Wesley, thanks for your review. We are doing our best to improve the app and get rid of the cons we have. Hope you will change the rate to 5 in the nearest future!",2017-09-25 15:45:47,3.6.2,en,us
Google Play,cd9913df-d78f-4c0e-a038-7bd2109f5c59,A Google user,,"I tried many different apps with free cash tracking but all of them suck compared to this one, For the cost of a latte I can see what I spend my money on and when I should cut back. It helps me save much more than those 4 bucks I spend on the premium plan",5,0,2017-09-25 10:55:26,Aww.. thank you!,2017-09-25 15:42:46,3.6.2,en,us
Google Play,473d0827-86d1-435a-92bf-c15665df4b84,A Google user,,Great App. I wish it could add accounts from all around the world,5,0,2017-09-23 20:10:55,We wish about that as well and hope someday the dream comes true!,2017-09-25 15:38:50,3.6.2,en,us
Google Play,772c53b4-55db-4176-a7e5-b9fe2f65a553,A Google user,,"A friend of mine invited me to the app with a referral code (she's using a free month of premium now) and I'm thankful she did it. As for me, it's really important to see where my money goes to know when I should cut back, or cut loose. There are many useful budgeting features, but the ones that I like the most are «In My Pocket», spending pie-chart and spending limits. I'm going to buy the Plus plan membership to be able to add more pockets and track cash. I'll update the review soon to share my opinion about the premium plan.",5,0,2017-09-22 23:46:41,"We're looking forward to your feedback about PocketCuard Plus, Chris!",2017-09-25 15:38:11,3.6.2,en,us
Google Play,6f50b220-838c-4575-aa5a-9f53410cf70d,A Google user,,I'm very happy it helps me to manage my spending.,5,0,2017-09-22 08:22:59,We're very happy too!,2017-09-25 15:36:55,3.6.2,en,us
Google Play,285ed2a8-f434-4537-adaa-fbd0cd77bb0a,A Google user,,"I found this app after much online study for a good mobile app. I'm not saying it's perfect but, c'mon, it does all the job for you! All I need to do for successfull budgeting is checking my spending pie-chart and setting spending limits. After I joined premium and enabled more pockets, the app became even more effective for me.",5,0,2017-09-20 18:37:52,Thanks for the review. We appreciate it!,2017-09-25 15:35:17,3.6.2,en,us
Google Play,7b986320-0f6d-4639-83d4-ae97b79903be,A Google user,,I love it. It's simple to use and easy to understand.,4,0,2017-09-20 08:31:04,"Thanks, Cindy!",2017-09-25 15:33:00,3.6.2,en,us
Google Play,884f9bc3-65bd-45b9-a151-b29e38234b8c,A Google user,,"I work as a waiter and PocketGuard is my best option to track the tips I get. It's also clear, fast and easy to use. Just perfect!",4,0,2017-09-19 07:37:28,Thanks! We hope you are getting lots of tips to track :-),2017-09-19 14:39:14,3.6.2,en,us
Google Play,93f5ff77-6b47-47f1-b463-6f601ad7b3af,A Google user,,"Definitely the most comprehensive bill management/budget app I've ever come across. Highly recommend it. You can see all your accounts on the main screen and it adds all your spending habits and categorizes it automatically. Easy to link your accounts. Wow, seriously such a convenience. Also, your overall networth, what your income is projected to be based on previous bank statements, and how much you've spent over how much you've made each month. So many good things. Five stars",5,0,2017-09-19 06:41:31,"Thanks a lot, Willy. We do appreciate your review.",2017-09-19 14:40:34,3.6.2,en,us
Google Play,4623ca51-2528-487e-b679-6db644efae86,A Google user,,Love it..,5,0,2017-09-18 18:38:55,"Thank you, Judith! We love you too ♥",2017-06-01 07:12:31,3.6.2,en,us
Google Play,bca6075f-d2fb-47b1-9042-dcf54a98a768,A Google user,,I dont understand why this doesn't have a higher star rating and more downloads. I don't normally do reviews but this one deserves a higher star rating. Also I will pay for the premium service even though I probably won't use the 2 things it adds but because there giving you a free app to help you improve your finances that they should have people pay for because of all there hard work at making it and designing it in a way that is so easy to use. I hope the app keeps growing and it should be the number 1 app on the play store for managing money.,5,1,2017-09-18 09:02:39,Thank you so much! We are absolutely flattered. Your review made our day!,2017-09-19 14:41:49,3.6.2,en,us
Google Play,f06aa47c-5102-4961-8527-2556b34a5e26,A Google user,,PocketGuard is one of the apps that I check daily. It's great for seeing all of my accounts in one place.,4,0,2017-09-18 07:49:42,"Thanks for your review, Harry :-)",2017-09-19 14:42:17,3.6.2,en,us
Google Play,1ba8b7c2-aa5e-45c5-88c7-7e8c1132b19b,A Google user,,This app allows me to effortlessly track and categorize every single transaction. Very practical.,4,0,2017-09-17 07:24:13,It's awesome that you like our app. Thanks!,2017-09-19 14:43:09,3.6.2,en,us
Google Play,cb7c1b7f-a537-4676-a0df-130e6b7810d5,A Google user,,It's just awesome how it's organizes your spending and updates you when spending to much. I love it!!,5,0,2017-09-17 04:33:36,"Aww... Thank you, Sophie!",2017-09-19 14:43:31,3.6.2,en,us
Google Play,baf1c9bc-0e31-42ae-a193-86e4e69495a6,A Google user,,Super handy to look at all your accounts in one app,5,0,2017-09-16 07:30:53,"Thanks a lot, Randy",2017-09-19 14:43:47,3.6.2,en,us
Google Play,1888a93b-9c4e-4cfc-b03a-5fc78720d901,A Google user,,Great way to keep track of your money.,4,0,2017-09-16 01:59:36,We're happy that you like it,2017-09-19 14:44:11,3.6.2,en,us
Google Play,83e1a3b5-1a6d-4c17-89f0-4cbf3c363621,A Google user,,"Great app with many useful features. PocketGuard also gives awesome recommendations on paying off credit card debts, student loan refinancing etc. But what I liked the most is the offer to lower my bills. First I had doubts, but then doubted that PocketGuard would recommend a tricky service and agreed to have one of my bills lowered. I still can't believe it happened so fast and easy!",5,0,2017-09-15 03:06:53,We're glad for you! Thanks for sharing your feedback :-),2017-09-19 14:46:04,3.6.2,en,us
Google Play,35c6ceb9-1133-4a1a-bfbc-d6c42d862dab,A Google user,,It works the way it's intended and everything is neat and organized. No complaints,5,0,2017-09-13 15:26:41,"Thanks for the review, John!",2017-09-14 07:21:00,3.6.2,en,us
Google Play,cb0f961a-391b-4153-8dd1-5cf84222ff46,A Google user,,I love this app- I recommend every chance I get,5,0,2017-09-13 11:51:28,"Wow, that might be the reason why more and more users choose PocketGuard. Thanks, Jane!",2017-09-14 07:21:49,3.6.2,en,us
Google Play,9495f4b2-e1c8-4e09-9c2a-cbbcffe4b6a0,A Google user,,Super useful when you're trying to track your spending.,5,0,2017-09-12 08:13:50,We are super glad to be super useful! Thanks!,2017-09-14 08:33:16,3.6.2,en,us
Google Play,d9661a68-a77e-4767-836e-9c648679e9c1,A Google user,,"I've tried a few other budgeting apps, but none of them had the option to add hashtags to transactions and see reports or the option to lower my bills. Great app!",5,0,2017-09-11 17:45:41,Awww...thank you!,2017-09-14 08:33:41,3.6.2,en,us
Google Play,649adaf7-34c5-42df-95d3-71660b1b9a8b,A Google user,,Great app helped my 16 year old get her finances on track without confusing her.,5,0,2017-09-11 08:51:56,Cool! Thanks for the review!,2017-09-14 12:18:47,3.6.2,en,us
Google Play,89de6e7c-0352-4519-9e25-d85bb1076b8e,A Google user,,Helps keep things in order. Started Plus free trial and the option to enable more pockets looks really promising.,5,0,2017-09-11 02:04:23,Great to know that! We hope you will take the most of PocketGuard with the Plus plan :-),2017-09-14 08:44:47,3.6.2,en,us
Google Play,4520e00f-7b72-4c87-a6ab-96bbf018ffdb,A Google user,,Customer service is very good even though this service is free,4,0,2017-09-10 02:13:06,"Thank you, Jesse! :-)",2017-09-14 08:45:35,3.6.2,en,us
Google Play,2467bc58-70fb-4fb6-aa3d-e28b899127da,A Google user,,"Pocketguard is a super-cool app! I really like its design and it has all the features I need, even cash account. I give this app an A",5,0,2017-09-09 04:04:06,"Thanks, Mr. Gilmour, our parents will be happy! :-)",2017-09-19 14:47:11,3.6.2,en,us
Google Play,4adeff76-47ef-4747-978a-12a2ac6647b0,A Google user,,"This app is kinda everything in one and honestly, they do it pretty well... My only complaint is that I'm not going to pay $3.99 a month for premium to just add cash and some icons, I'd definitely be down for a one time purchase of those though",5,1,2017-09-08 17:05:31,"Thanks for the review, Marshall :-)",2017-09-19 14:48:06,3.6.2,en,us
Google Play,72beca84-4ba8-4266-aa96-55582f21fd6c,A Google user,,"More than satisfied with the app. When I enabled the additional pockets in general Shopping cartegory, I was shocked to see how much I spend on clothing and it helped me to reduce my expenses and save hundreds last month. Premium membership is totally worth its price.",5,2,2017-09-08 09:16:51,"Congratulations on that, Devon! And thanks for sharing with us :-)",2017-09-19 14:52:40,3.6.2,en,us
Google Play,d26f6468-5a9b-4caa-86af-2a93b4b91df5,A Google user,,Love this app. My wife and I have it on both our phones so we can document what we buy and keep within our budget.,4,0,2017-09-08 05:28:16,"We're glad to be helpful, Ted! Thanks for the review",2017-09-19 14:53:37,3.6.2,en,us
Google Play,b58ef2b7-695d-498c-be7b-6c6e2b53a535,A Google user,,"Gorgeous disign, useful graphs, many budgeting features, cash account, spendin reports — the app has everything I need!",5,0,2017-09-06 16:41:07,Thanks!,2017-09-19 14:53:50,3.6.2,en,us
Google Play,1bbec5c6-ad15-4d71-a7a5-17392a450202,A Google user,,"Needs more budgeting features but already has some great ones, like showing net worth, setting a savings goal, lowering bills, showing spending pie-chart etc.",5,0,2017-09-02 00:34:51,"We're working on that, Rose :-)",2017-09-19 14:54:52,,en,us
Google Play,1f10126d-2367-4dc1-954a-e8120e31e6ee,A Google user,,"So awesome, easy, and a huge time saver with bank downloading. I'll never switch!",5,0,2017-09-01 18:15:25,"Wow, thank you, Donna!",2017-09-19 14:55:23,3.6.2,en,us
Google Play,11b80c2f-3402-4b64-9838-c07a85987d4f,A Google user,,"Asks me random security questions to connect my bank account, so I can't connect it. Therefore I can't use the app",1,0,2017-09-01 15:59:33,"Nate, it looks like an issue on our data provider's end. Please contact us at support@pocketguard.com and we'll do our best to fix the issue for you.",2017-09-19 14:56:22,3.6.2,en,us
Google Play,b2c17d39-0e70-4032-8b1a-8c17504f17ce,A Google user,,"The app has been wonderful in helping my family watch what we are spending in order to save more for a home. We connected all our accounts and enabled additional pockets to know exactly where we need to spend less. Another great thing about the app is setting a Savings goal, it's very motivating!",5,2,2017-08-31 05:08:21,"It's great to know that, Kylie! Thank you",2017-09-19 14:57:07,3.6.2,en,us
Google Play,215ebfd8-4df5-469f-941c-dbc7552ce8bd,A Google user,,"Started using Plus plan to track cash and add more pockets and really like both features, they helps me have a full picture of my finances.",5,0,2017-08-31 00:06:27,"We hope you enjoy the picture, Ryan :-)",2017-09-19 14:57:34,3.6.2,en,us
Google Play,bc00710e-b1e3-460c-84b8-2348c78ae7cd,A Google user,,"Except of being a great budgeting app, PocketGuard is pretty good at choosing services to partner with. I already lowered two of my bills with Billshark and saved $154 per month in total.",4,0,2017-08-30 19:27:53,Wow! That's cool!,2017-09-19 14:57:58,3.6.2,en,us
Google Play,6547d179-0d1f-4809-a9b8-6f88bffa9fdb,A Google user,,So far i find it to be very good.  I have used alot of different finance apps including mint. which is a close second because its free.  i still use prism to keep track of my bills because i can actually log into the accoumts.  as far as budgets i feel this will be my go to app. ill need a good month to see how its keepimg me in check.   heck just for the fact i can get my balances in one screen is nice.. specially with 6 plus credit cards   how can i be a beta tester?,5,1,2017-08-30 04:22:36,"Hi, Jeremy! Thank you :-) We haven't launched beta testing before, but when we will, you will be the first one to know!",2017-08-29 14:55:21,3.6.1,en,us
Google Play,4d1e69aa-63a9-4374-abb0-3376376e2abd,A Google user,,"Intuitive layout, great design, free budgeting tools, premium plan has cash account and additional pockets that are very useful in terms of budgeting because can be added to spending pie-chart.",5,0,2017-08-28 04:43:51,"Oh, we are flattered... thank you!",2017-08-29 15:01:57,3.6.1,en,us
Google Play,37357604-29d8-4fe0-b22b-12abab417a2c,A Google user,,"I wish I found PocketGuard a few years ago, it would help me save thosands over the years. It's great that you added the cash account and the option to add some specific pockets to spending report and set limits for them. Looking forward to having more features in the premium plan.",5,0,2017-08-27 02:40:21,"No regrets, Glenn! It's still awesome that you found Pocketguard at all. And thanks for the review :-)",2017-08-29 14:58:28,3.6.1,en,us
Google Play,66d273bd-0739-4400-bd8d-483c6939dde3,A Google user,,"Easy to use, just what I was looking for. Would highly recommend this budget app.",5,1,2017-08-25 08:45:47,"Thanks a lot, Stephen!",2017-08-29 14:55:43,3.6.1,en,us
Google Play,78db4f95-97aa-4d5e-a9b3-517e14037ce3,A Google user,,Awesome app to see my income and spendings. It's great that it helps to track not only bank transactions but also cash.,5,0,2017-08-18 13:26:48,"Great to know! Thank you, Shira!",2017-08-29 14:54:11,3.6.1,en,us
Google Play,3ec07574-3a6c-488b-ab05-cc0b8f130784,A Google user,,This is the best financial service that links all my financial needs in one place.,5,0,2017-08-15 05:00:12,"Oh, thank you, Elizabeth! We are flattered :-)",2017-08-16 14:16:40,3.6.1,en,us
Google Play,ac311baf-fb19-41ac-9cf9-615af59b7174,A Google user,,This has helped me so much with always knowing where all my money is going.,5,0,2017-08-14 10:48:06,Cool! Thank you,2017-08-16 14:16:00,3.6.1,en,us
Google Play,cadcfaa3-3596-462f-bf4a-c29966c16e3f,A Google user,,Wonderful interface and great features. Having cash account and more transaction categories costs money but totally worth it.,5,0,2017-08-13 16:00:31,"Neil, we appreciate your feedback. Thanks!",2017-08-16 14:15:36,3.6.1,en,us
Google Play,257333ab-c754-46aa-849d-6cfc4dee6522,A Google user,,Amazing support! Get help whenever I need it. I've been using this app for a few years already and really like that it keeps improving. Adding the premium features was a great idea as I hope it will bring you money to keep making the app better with every release.,5,0,2017-08-11 13:34:05,Awww... thank you :-),2017-08-16 14:14:30,3.6.1,en,us
Google Play,edc150db-c9cb-4f75-969f-3f6f5fd6b37a,A Google user,,It's been 2 weeks of use and I love this app! It saves so much time and money. I even went premium for a whole year at once to have all the perks. Hope you will be adding more pockets or allow us to create our own ones.,5,0,2017-08-09 14:58:18,"We are glad to be useful! Thanks, Mike",2017-08-16 14:14:04,3.6.0,en,us
Google Play,cf40a8f4-ea8c-48ab-91f5-be788046e3fd,A Google user,,"Why pull back existing features from your users, like the more refined categories for expenses, and ask them to pay to get them back? Especially after investing a lot of time into making sure everything was clustered well. This is just terrible user experience… except if you are in the drug dealing business, of course…",1,0,2017-08-08 23:32:04,"Marius, we hope the explanation will solve the misunderstanding: the categories that took part in reports and spending limits remained free. We just added the option to set limits and include to spending reports the additional pockets that weren't mentioned anywhere except transaction details. Apologies if we caused frustration with the changes.",2017-08-09 11:34:07,3.6.1,en,us
Google Play,a1576a6b-200e-4e3a-8018-76cb66ffbc58,A Google user,,I've never been a fan of budgeting until my wife made me to upload PocketGuard. I was amazed how easy it is to budget with this app! Now I am a premium member and even enjoy tracking cash.,5,0,2017-08-08 11:22:21,"Thank you, Shara!",2017-08-08 15:06:37,3.6.0,en,us
Google Play,0a7856bf-86a1-4ddf-87d0-816ba38d6c0f,A Google user,,"This is a great personal finance app to aggregate income and expense from various sources. It takes a moment to find all the components, but this also makes the app clean and simple. this is a great alternative to Mint, for example, which is a bit heavy and clunky to me.",5,0,2017-08-03 18:30:04,"Awww... thank you, Jake! We are flattered :-)",2017-08-08 15:03:14,3.6.0,en,us
Google Play,7133cda9-9dea-4cb7-93e8-c4c5c700f917,A Google user,,Good program to track my spendings and income. It even helped me lower one of my bills. I also like its layout and design.,5,0,2017-07-30 16:53:41,"We are glad to be helpful to you, Vivian! Thanks",2017-07-31 15:42:19,3.6.0,en,us
Google Play,0e8935c4-bee5-474a-804d-e7c979d9219f,A Google user,,Love PocketGuard. Easy to use. Clear view of my finances. Great for budgeting and keeping up with your financial goals.,5,0,2017-07-30 03:18:28,"Thanks, Bruce!",2017-07-31 15:41:34,3.6.0,en,us
Google Play,420c2b74-6019-41dc-914e-390acf69874d,A Google user,,"Custom categories would be a great option to add, however, the new feature in the premium plan also looks very useful. I started free trial a few days ago and added the categories I needed, it made my spending pie-chart much more informative",5,0,2017-07-29 08:42:46,"Thank you, Chelsey!",2017-07-31 15:39:44,3.6.0,en,us
Google Play,d2f77869-8d18-4050-afa0-a6e9a33453d1,A Google user,,The app makes budgeting so easy! I've been using it for more than a year now. Thanks for adding cash account and the option to create spending limits for additional pockets,5,0,2017-07-28 04:56:44,"Hi, Mary! We are glad that you like our premium features. Thanks for the review!",2017-07-31 15:36:47,3.6.0,en,us
Google Play,17512fd5-d2d5-4054-b59e-5b4cfa8bb183,A Google user,,Cant link two of my accounts.Reached out to support no response.No acknowledgement that even received my email.,3,0,2017-07-23 16:56:31,"Hi, Marilis! We do apologise for the delay in response to your emails. We have already replied regarding the accounts connection issue via email. If you can't find the emails from us, please check your spam folder.",2017-07-24 14:27:00,3.6.0,en,us
Google Play,d23fff4a-8c24-4a6a-80d3-4f3523cf5177,A Google user,,"After installing and connecting to my account, i couldnt add my own bills or expenses. They obky wanted to use what was in my online bank accounts.",1,3,2017-07-23 13:30:44,"Hi, Faith! The option to add transactions manually is available only for cash account on Plus plan. Please accept our apologies for causing you frustration.",2017-07-26 12:37:06,3.6.0,en,us
Google Play,55176f69-2454-499a-a217-025854aa7f82,A Google user,,"Added my bank just fine, but then failed to add my paypal account. When trying to set up my income sources, it didn't even provide an option to ""add"" any, but instead listed the money deposits from my bank account, assuming those were my only income, and ONLY allowed me to choose from those! So I can't make cash for income? On top of all the INCREDIBLY personal questions it FORCES you to answer to even set it up (net worth, etc), this one is a *HARD PASS.* This app is not good. EDIT REPLYING TO DEV RESPONSE: I don't download apps to help developers fix them, i download them to USE them. I have my own things to do every day. This app sucks.",1,1,2017-07-05 22:36:34,"Kevin, we apologize for the inconveniences. Our data aggregation partner is already investigating your PayPal connection issue. As for the income issue, we would be glad to fix it if you contacted us before removing your account. And finally, we ask those questions to provide a better financial advice. We're sorry that you found them too personal.",2017-07-03 10:38:19,3.6.0,en,us
Google Play,e34f72a1-7fa2-4675-a72c-58e4153de4b4,A Google user,,"Constantly classifying my purchases wrong from my bank. Like I'd spend money on gas at Exxon but Pocketguard thinks it's Hobby Lobby (which I've never gone to). At least 1/4 of my transactions are just wrong. Had potential, but uninstalling.",2,0,2017-06-04 21:42:01,"When we pull in your transactions, we interpret the abbreviated and cryptic merchant name and convert that to something more clear. Sometimes the merchant name gets translated incorrectly. Please read how you can change the merchant here - https://help.pocketguard.com/hc/en-us/articles/115002387849-My-transactions-have-a-wrong-merchant",2017-06-06 07:55:19,3.3.1,en,us
Google Play,dd60056e-6281-439b-8223-e2711212c39f,A Google user,,"I'm a fan of the app but I'd be excited to see features added (drag/drop to organize accounts, adding manual accounts, widgets to show your account overview). I only needed a small daily tracker to view my balances / how much I owe and this is suiting my needs.",5,0,2017-06-01 02:34:04,"Wow! It's so cool to meet a fan! 
We are constantly working on adding new features, so let's hope in few month PocketGuard will be flawless for you.
Send your suggestions on the app improvement to support@pocketguard.com. We read them, keep track of them and embody the best ones.",2017-06-01 07:20:33,3.3.1,en,us
Google Play,6cc52137-cd2c-495f-a0e1-18c2c878fe8b,A Google user,,I wasnt able to connect my bank account.,2,0,2017-05-20 04:52:12,"Hi, Emina! We need to find your profile to solve this issue, that's why please contact us at support@pocketguard.com and we'll do our best to help you connect your account.",2017-05-24 15:07:33,3.3.1,en,us
